date,city,latitude,longitude,temperature_2m_max,temperature_2m_min,temperature_2m_mean,apparent_temperature_max,apparent_temperature_min,precipitation_sum,rain_sum,snowfall_sum,wind_speed_10m_max,wind_gusts_10m_max,wind_direction_10m_dominant,weather_code,daylight_duration,sunshine_duration,shortwave_radiation_sum,et0_fao_evapotranspiration,data_source,temp_range,day_length_hours,sunshine_hours,season_meteo,season_india,is_rainy_day,is_hot_day,is_cold_day,weather_category,year_norm
2024-09-25,New Delhi,28.5,77.25,34.7,28.2,30.4,42.7,33.8,1.0,1.0,0.0,14.5,29.5,122,51,43373.75,39600.0,15.54,3.62,archive_era5,6.5,12.048,11.0,Autumn,Sharad (Autumn),0,0,0,Drizzle,0.7
2024-09-26,New Delhi,28.5,77.25,33.2,26.5,29.1,40.4,32.0,1.5,1.5,0.0,15.5,29.5,113,53,43272.65,36284.18,16.23,3.55,archive_era5,6.7,12.02,10.079,Autumn,Sharad (Autumn),1,0,0,Drizzle,0.7
2024-09-27,New Delhi,28.5,77.25,31.5,25.4,28.5,36.2,29.7,0.0,0.0,0.0,20.2,40.0,98,3,43171.93,39600.0,15.83,3.56,archive_era5,6.1,11.992,11.0,Autumn,Sharad (Autumn),0,0,0,Clear / Partly Cloudy,0.7
2024-09-28,New Delhi,28.5,77.25,30.6,24.5,27.3,36.7,28.6,0.0,0.0,0.0,15.1,28.8,79,3,43071.66,28289.1,13.2,2.84,archive_era5,6.1,11.964,7.858,Autumn,Sharad (Autumn),0,0,0,Clear / Partly Cloudy,0.7
2024-09-29,New Delhi,28.5,77.25,32.4,24.3,28.1,38.5,29.5,0.0,0.0,0.0,11.2,23.8,79,3,42971.87,36102.39,16.47,3.46,archive_era5,8.1,11.937,10.028,Autumn,Sharad (Autumn),0,0,0,Clear / Partly Cloudy,0.7
2024-09-30,New Delhi,28.5,77.25,33.6,26.3,29.3,38.4,32.2,0.0,0.0,0.0,15.7,30.2,291,3,42871.89,39626.92,18.24,4.06,archive_era5,7.3,11.909,11.007,Autumn,Sharad (Autumn),0,0,0,Clear / Partly Cloudy,0.7
2024-10-01,New Delhi,28.5,77.25,34.2,25.9,29.8,39.9,31.7,0.0,0.0,0.0,15.4,30.2,292,1,42771.54,39600.0,19.76,4.38,archive_era5,8.3,11.881,11.0,Autumn,Sharad (Autumn),0,0,0,Clear / Partly Cloudy,0.7
2024-10-02,New Delhi,28.5,77.25,35.6,26.3,30.1,40.8,32.7,0.0,0.0,0.0,15.6,29.5,283,0,42670.88,39697.12,20.1,4.64,archive_era5,9.3,11.853,11.027,Autumn,Sharad (Autumn),0,1,0,Clear / Partly Cloudy,0.7
2024-10-03,New Delhi,28.5,77.25,35.4,25.6,30.0,40.2,30.0,0.0,0.0,0.0,13.3,25.2,291,0,42569.97,39600.0,20.43,4.86,archive_era5,9.8,11.825,11.0,Autumn,Sharad (Autumn),0,1,0,Clear / Partly Cloudy,0.7
2024-10-04,New Delhi,28.5,77.25,35.4,24.9,29.5,41.2,30.1,0.0,0.0,0.0,11.8,25.6,275,0,42468.89,39600.0,20.03,4.55,archive_era5,10.5,11.797,11.0,Autumn,Sharad (Autumn),0,1,0,Clear / Partly Cloudy,0.7
2024-10-05,New Delhi,28.5,77.25,35.0,26.3,29.8,40.5,30.3,0.1,0.1,0.0,16.7,29.2,276,51,42367.71,39600.0,18.97,4.53,archive_era5,8.7,11.769,11.0,Autumn,Sharad (Autumn),0,0,0,Drizzle,0.7
2024-10-06,New Delhi,28.5,77.25,35.2,25.1,29.2,40.8,29.0,0.0,0.0,0.0,12.5,24.8,337,1,42266.5,39600.0,19.16,4.41,archive_era5,10.1,11.741,11.0,Autumn,Sharad (Autumn),0,1,0,Clear / Partly Cloudy,0.7
2024-10-07,New Delhi,28.5,77.25,34.3,23.9,28.2,38.9,28.5,0.0,0.0,0.0,8.0,18.4,332,0,42165.33,39600.0,19.8,4.39,archive_era5,10.4,11.713,11.0,Autumn,Sharad (Autumn),0,0,0,Clear / Partly Cloudy,0.7
2024-10-08,New Delhi,28.5,77.25,33.9,23.6,28.2,39.4,28.2,0.0,0.0,0.0,8.1,17.3,332,1,42064.27,39600.0,18.89,4.19,archive_era5,10.3,11.685,11.0,Autumn,Sharad (Autumn),0,0,0,Clear / Partly Cloudy,0.7
2024-10-09,New Delhi,28.5,77.25,33.5,23.4,27.6,37.2,28.2,0.0,0.0,0.0,11.8,24.5,311,0,41963.39,39600.0,19.52,4.36,archive_era5,10.1,11.656,11.0,Autumn,Sharad (Autumn),0,0,0,Clear / Partly Cloudy,0.7
2024-10-10,New Delhi,28.5,77.25,33.3,23.2,27.3,35.6,25.9,0.0,0.0,0.0,12.7,25.9,313,0,41862.76,39600.0,19.41,4.58,archive_era5,10.1,11.629,11.0,Autumn,Sharad (Autumn),0,0,0,Clear / Partly Cloudy,0.7
2024-10-11,New Delhi,28.5,77.25,32.8,20.5,26.1,35.3,22.6,0.0,0.0,0.0,14.4,25.9,306,1,41762.46,39600.0,19.74,4.51,archive_era5,12.3,11.601,11.0,Autumn,Sharad (Autumn),0,0,0,Clear / Partly Cloudy,0.7
2024-10-12,New Delhi,28.5,77.25,33.9,20.9,26.5,36.6,23.3,0.0,0.0,0.0,9.3,20.9,298,0,41662.55,39600.0,19.48,4.41,archive_era5,13.0,11.573,11.0,Autumn,Sharad (Autumn),0,0,0,Clear / Partly Cloudy,0.7
2024-10-13,New Delhi,28.5,77.25,34.0,21.4,27.1,37.6,24.9,0.0,0.0,0.0,9.9,12.6,13,3,41563.12,39600.0,17.38,3.95,archive_era5,12.6,11.545,11.0,Autumn,Sharad (Autumn),0,0,0,Clear / Partly Cloudy,0.7
2024-10-14,New Delhi,28.5,77.25,33.8,23.1,27.2,36.6,25.7,0.0,0.0,0.0,13.3,21.6,317,3,41464.24,39600.0,19.27,4.46,archive_era5,10.7,11.518,11.0,Autumn,Sharad (Autumn),0,0,0,Clear / Partly Cloudy,0.7
2024-10-15,New Delhi,28.5,77.25,33.3,20.5,26.0,35.5,22.0,0.0,0.0,0.0,11.8,23.8,299,0,41365.98,39600.0,19.09,4.52,archive_era5,12.8,11.491,11.0,Autumn,Sharad (Autumn),0,0,0,Clear / Partly Cloudy,0.7
2024-10-16,New Delhi,28.5,77.25,33.8,20.0,26.4,35.6,21.7,0.0,0.0,0.0,8.5,17.3,285,3,41268.42,36830.87,17.56,3.98,archive_era5,13.8,11.463,10.231,Autumn,Sharad (Autumn),0,0,0,Clear / Partly Cloudy,0.7
2024-10-17,New Delhi,28.5,77.25,34.4,21.3,26.8,38.6,24.3,0.0,0.0,0.0,8.2,20.9,115,3,41171.64,39600.0,17.77,3.9,archive_era5,13.1,11.437,11.0,Autumn,Sharad (Autumn),0,0,0,Clear / Partly Cloudy,0.7
2024-10-18,New Delhi,28.5,77.25,35.0,20.8,27.1,39.1,23.8,0.0,0.0,0.0,8.3,14.8,119,0,41075.72,39600.0,18.55,4.12,archive_era5,14.2,11.41,11.0,Autumn,Sharad (Autumn),0,0,0,Clear / Partly Cloudy,0.7
2024-10-19,New Delhi,28.5,77.25,35.3,21.4,27.1,39.4,24.5,0.0,0.0,0.0,9.9,15.1,76,0,40980.69,39600.0,18.4,4.05,archive_era5,13.9,11.384,11.0,Autumn,Sharad (Autumn),0,1,0,Clear / Partly Cloudy,0.7
2024-10-20,New Delhi,28.5,77.25,34.2,22.3,27.3,39.1,26.1,0.0,0.0,0.0,9.0,23.8,84,0,40885.84,39600.0,17.87,3.91,archive_era5,11.9,11.357,11.0,Autumn,Sharad (Autumn),0,0,0,Clear / Partly Cloudy,0.7
2024-10-21,New Delhi,28.5,77.25,33.6,21.7,26.7,38.6,25.2,0.0,0.0,0.0,8.8,25.2,33,0,40790.95,39600.0,17.96,3.9,archive_era5,11.9,11.331,11.0,Autumn,Sharad (Autumn),0,0,0,Clear / Partly Cloudy,0.7
2024-10-22,New Delhi,28.5,77.25,32.8,21.9,26.1,36.9,25.1,0.0,0.0,0.0,8.4,17.3,37,0,40696.1,39595.12,17.94,3.82,archive_era5,10.9,11.304,10.999,Autumn,Sharad (Autumn),0,0,0,Clear / Partly Cloudy,0.7
2024-10-23,New Delhi,28.5,77.25,32.8,21.5,26.1,35.5,24.9,0.0,0.0,0.0,14.6,29.9,323,1,40601.37,39555.51,17.24,4.06,archive_era5,11.3,11.278,10.988,Autumn,Sharad (Autumn),0,0,0,Clear / Partly Cloudy,0.7
2024-10-24,New Delhi,28.5,77.25,33.4,21.4,26.0,35.4,23.2,0.0,0.0,0.0,14.0,29.5,319,0,40506.85,39515.43,18.13,4.23,archive_era5,12.0,11.252,10.977,Autumn,Sharad (Autumn),0,0,0,Clear / Partly Cloudy,0.7
2024-10-25,New Delhi,28.5,77.25,33.2,19.8,25.4,34.7,21.4,0.0,0.0,0.0,16.8,32.0,310,0,40412.61,39474.91,17.92,4.22,archive_era5,13.4,11.226,10.965,Autumn,Sharad (Autumn),0,0,0,Clear / Partly Cloudy,0.7
2024-10-26,New Delhi,28.5,77.25,32.5,19.8,25.0,34.6,21.5,0.0,0.0,0.0,12.4,27.0,344,0,40318.76,39433.95,17.86,3.91,archive_era5,12.7,11.2,10.954,Autumn,Sharad (Autumn),0,0,0,Clear / Partly Cloudy,0.7
2024-10-27,New Delhi,28.5,77.25,32.4,20.9,25.8,36.7,23.7,0.0,0.0,0.0,8.6,20.9,107,0,40225.36,39392.58,17.41,3.66,archive_era5,11.5,11.174,10.942,Autumn,Sharad (Autumn),0,0,0,Clear / Partly Cloudy,0.7
2024-10-28,New Delhi,28.5,77.25,32.7,20.9,25.9,36.8,23.9,0.0,0.0,0.0,10.2,24.8,148,1,40132.51,39350.8,16.91,3.61,archive_era5,11.8,11.148,10.931,Autumn,Sharad (Autumn),0,0,0,Clear / Partly Cloudy,0.7
2024-10-29,New Delhi,28.5,77.25,34.1,21.1,26.7,39.2,24.0,0.0,0.0,0.0,8.0,18.7,142,0,40040.31,39308.64,17.01,3.61,archive_era5,13.0,11.122,10.919,Autumn,Sharad (Autumn),0,0,0,Clear / Partly Cloudy,0.7
2024-10-30,New Delhi,28.5,77.25,34.4,22.0,27.1,38.4,25.4,0.0,0.0,0.0,9.0,18.0,13,0,39948.83,39266.11,17.13,3.82,archive_era5,12.4,11.097,10.907,Autumn,Sharad (Autumn),0,0,0,Clear / Partly Cloudy,0.7
2024-10-31,New Delhi,28.5,77.25,33.2,21.3,26.2,34.3,24.5,0.0,0.0,0.0,16.3,32.4,302,0,39858.18,39223.23,17.14,4.2,archive_era5,11.9,11.072,10.895,Autumn,Sharad (Autumn),0,0,0,Clear / Partly Cloudy,0.7
2024-11-01,New Delhi,28.5,77.25,32.5,19.9,25.0,32.6,20.0,0.0,0.0,0.0,16.8,31.3,296,0,39768.45,39180.02,17.46,4.33,archive_era5,12.6,11.047,10.883,Autumn,Hemanta (Pre-winter),0,0,0,Clear / Partly Cloudy,0.7
2024-11-02,New Delhi,28.5,77.25,32.9,18.0,24.1,34.6,19.0,0.0,0.0,0.0,9.3,18.4,315,0,39679.72,39136.49,17.05,3.75,archive_era5,14.9,11.022,10.871,Autumn,Hemanta (Pre-winter),0,0,0,Clear / Partly Cloudy,0.7
2024-11-03,New Delhi,28.5,77.25,32.0,18.4,23.7,34.9,19.7,0.0,0.0,0.0,9.4,18.4,44,0,39592.11,39092.67,16.81,3.6,archive_era5,13.6,10.998,10.859,Autumn,Hemanta (Pre-winter),0,0,0,Clear / Partly Cloudy,0.7
2024-11-04,New Delhi,28.5,77.25,31.2,17.7,23.1,33.5,18.7,0.0,0.0,0.0,8.7,15.8,326,0,39505.71,39027.0,16.74,3.43,archive_era5,13.5,10.974,10.841,Autumn,Hemanta (Pre-winter),0,0,0,Clear / Partly Cloudy,0.7
2024-11-05,New Delhi,28.5,77.25,30.9,17.8,23.2,33.9,19.0,0.0,0.0,0.0,9.6,20.9,94,0,39420.62,38941.4,16.31,3.23,archive_era5,13.1,10.95,10.817,Autumn,Hemanta (Pre-winter),0,0,0,Clear / Partly Cloudy,0.7
2024-11-06,New Delhi,28.5,77.25,30.9,18.9,23.7,34.3,20.7,0.0,0.0,0.0,8.4,13.7,93,3,39336.94,38857.22,16.14,3.18,archive_era5,12.0,10.927,10.794,Autumn,Hemanta (Pre-winter),0,0,0,Clear / Partly Cloudy,0.7
2024-11-07,New Delhi,28.5,77.25,30.8,19.3,23.9,34.1,21.5,0.0,0.0,0.0,8.2,16.9,119,1,39254.78,38774.57,15.33,3.03,archive_era5,11.5,10.904,10.771,Autumn,Hemanta (Pre-winter),0,0,0,Clear / Partly Cloudy,0.7
2024-11-08,New Delhi,28.5,77.25,31.0,19.1,24.1,35.0,21.1,0.0,0.0,0.0,7.7,17.3,136,1,39174.19,38693.46,15.74,3.11,archive_era5,11.9,10.882,10.748,Autumn,Hemanta (Pre-winter),0,0,0,Clear / Partly Cloudy,0.7
2024-11-09,New Delhi,28.5,77.25,31.0,19.8,24.5,34.2,21.8,0.0,0.0,0.0,10.1,22.7,138,1,39094.45,38613.2,14.46,3.05,archive_era5,11.2,10.86,10.726,Autumn,Hemanta (Pre-winter),0,0,0,Clear / Partly Cloudy,0.7
2024-11-10,New Delhi,28.5,77.25,31.1,19.9,24.5,35.2,22.0,0.0,0.0,0.0,9.7,22.0,113,2,39015.33,38533.53,15.65,3.05,archive_era5,11.2,10.838,10.704,Autumn,Hemanta (Pre-winter),0,0,0,Clear / Partly Cloudy,0.7
2024-11-11,New Delhi,28.5,77.25,30.5,20.1,24.1,34.3,22.9,0.0,0.0,0.0,8.0,14.4,65,2,38936.92,37173.65,14.53,2.9,archive_era5,10.4,10.816,10.326,Autumn,Hemanta (Pre-winter),0,0,0,Clear / Partly Cloudy,0.7
2024-11-12,New Delhi,28.5,77.25,31.2,19.2,23.8,33.3,21.7,0.0,0.0,0.0,12.4,19.1,296,3,38859.31,38300.34,15.41,3.26,archive_era5,12.0,10.794,10.639,Autumn,Hemanta (Pre-winter),0,0,0,Clear / Partly Cloudy,0.7
2024-11-13,New Delhi,28.5,77.25,27.2,18.5,21.6,28.4,20.1,0.0,0.0,0.0,13.4,25.6,321,0,38782.59,38299.07,15.66,2.89,archive_era5,8.7,10.773,10.639,Autumn,Hemanta (Pre-winter),0,0,0,Clear / Partly Cloudy,0.7
2024-11-14,New Delhi,28.5,77.25,28.3,17.8,21.5,30.4,19.4,0.0,0.0,0.0,7.5,16.9,45,3,38706.84,38222.73,15.42,2.87,archive_era5,10.5,10.752,10.617,Autumn,Hemanta (Pre-winter),0,0,0,Clear / Partly Cloudy,0.7
2024-11-15,New Delhi,28.5,77.25,29.3,16.8,21.5,29.6,18.2,0.0,0.0,0.0,14.0,28.4,318,3,38632.17,38025.27,15.04,3.08,archive_era5,12.5,10.731,10.563,Autumn,Hemanta (Pre-winter),0,0,0,Clear / Partly Cloudy,0.7
2024-11-16,New Delhi,28.5,77.25,28.4,16.5,21.3,29.5,17.7,0.0,0.0,0.0,12.4,26.3,323,0,38558.67,38030.58,15.31,3.08,archive_era5,11.9,10.711,10.564,Autumn,Hemanta (Pre-winter),0,0,0,Clear / Partly Cloudy,0.7
2024-11-17,New Delhi,28.5,77.25,26.9,16.8,20.5,28.0,17.9,0.0,0.0,0.0,11.8,26.3,323,1,38486.43,37467.65,14.22,2.68,archive_era5,10.1,10.691,10.408,Autumn,Hemanta (Pre-winter),0,0,0,Clear / Partly Cloudy,0.7
2024-11-18,New Delhi,28.5,77.25,24.4,15.4,18.7,24.5,15.8,0.0,0.0,0.0,14.0,28.1,315,1,38415.55,37474.81,14.63,2.54,archive_era5,9.0,10.671,10.41,Autumn,Hemanta (Pre-winter),0,0,0,Clear / Partly Cloudy,0.7
2024-11-19,New Delhi,28.5,77.25,25.2,13.8,18.0,24.6,13.7,0.0,0.0,0.0,11.4,25.9,312,0,38346.14,37483.38,15.49,2.85,archive_era5,11.4,10.652,10.412,Autumn,Hemanta (Pre-winter),0,0,0,Clear / Partly Cloudy,0.7
2024-11-20,New Delhi,28.5,77.25,26.4,13.0,18.1,25.6,12.5,0.0,0.0,0.0,10.0,22.0,314,0,38278.28,37493.34,15.59,2.96,archive_era5,13.4,10.633,10.415,Autumn,Hemanta (Pre-winter),0,0,0,Clear / Partly Cloudy,0.7
2024-11-21,New Delhi,28.5,77.25,26.5,12.2,18.0,26.1,11.5,0.0,0.0,0.0,9.8,20.2,305,0,38212.09,37217.77,15.52,2.98,archive_era5,14.3,10.614,10.338,Autumn,Hemanta (Pre-winter),0,0,0,Clear / Partly Cloudy,0.7
2024-11-22,New Delhi,28.5,77.25,26.9,12.7,18.8,27.3,12.1,0.0,0.0,0.0,7.7,16.9,304,0,38147.66,36942.64,15.15,2.79,archive_era5,14.2,10.597,10.262,Autumn,Hemanta (Pre-winter),0,0,0,Clear / Partly Cloudy,0.7
2024-11-23,New Delhi,28.5,77.25,27.8,12.8,19.2,28.0,12.6,0.0,0.0,0.0,9.8,19.1,189,0,38085.1,36955.72,14.83,2.8,archive_era5,15.0,10.579,10.265,Autumn,Hemanta (Pre-winter),0,0,0,Clear / Partly Cloudy,0.7
2024-11-24,New Delhi,28.5,77.25,28.3,13.9,19.3,26.7,13.6,0.0,0.0,0.0,14.1,28.8,276,0,38024.51,36681.83,14.9,3.19,archive_era5,14.4,10.562,10.189,Autumn,Hemanta (Pre-winter),0,0,0,Clear / Partly Cloudy,0.7
2024-11-25,New Delhi,28.5,77.25,26.4,14.7,19.2,25.8,14.1,0.0,0.0,0.0,16.2,29.5,293,0,37966.0,36408.42,14.85,2.96,archive_era5,11.7,10.546,10.113,Autumn,Hemanta (Pre-winter),0,0,0,Clear / Partly Cloudy,0.7
2024-11-26,New Delhi,28.5,77.25,26.3,13.2,18.4,25.3,12.8,0.0,0.0,0.0,12.6,26.6,299,0,37909.67,36424.61,14.96,2.99,archive_era5,13.1,10.53,10.118,Autumn,Hemanta (Pre-winter),0,0,0,Clear / Partly Cloudy,0.7
2024-11-27,New Delhi,28.5,77.25,26.4,12.0,17.8,25.8,11.4,0.0,0.0,0.0,10.9,22.7,317,0,37855.63,36442.1,15.01,2.91,archive_era5,14.4,10.515,10.123,Autumn,Hemanta (Pre-winter),0,0,0,Clear / Partly Cloudy,0.7
2024-11-28,New Delhi,28.5,77.25,26.2,11.1,17.4,25.7,10.0,0.0,0.0,0.0,9.7,19.8,355,0,37803.96,36460.95,15.02,2.8,archive_era5,15.1,10.501,10.128,Autumn,Hemanta (Pre-winter),0,0,0,Clear / Partly Cloudy,0.7
2024-11-29,New Delhi,28.5,77.25,25.7,10.3,17.2,25.7,9.3,0.0,0.0,0.0,8.8,14.4,352,1,37754.11,36191.21,14.8,2.64,archive_era5,15.4,10.487,10.053,Autumn,Hemanta (Pre-winter),0,0,0,Clear / Partly Cloudy,0.7
2024-11-30,New Delhi,28.5,77.25,25.6,11.5,17.1,24.8,10.8,0.0,0.0,0.0,9.4,21.6,317,0,37705.9,35922.73,14.58,2.73,archive_era5,14.1,10.474,9.979,Autumn,Hemanta (Pre-winter),0,0,0,Clear / Partly Cloudy,0.7
2024-12-01,New Delhi,28.5,77.25,25.8,12.7,17.7,25.1,11.8,0.0,0.0,0.0,11.6,20.2,321,0,37659.39,35946.48,14.3,2.71,archive_era5,13.1,10.461,9.985,Winter,Hemanta (Pre-winter),0,0,0,Clear / Partly Cloudy,0.7
2024-12-02,New Delhi,28.5,77.25,27.1,12.9,18.0,26.4,12.4,0.0,0.0,0.0,9.5,22.7,325,0,37614.64,35971.95,14.49,2.77,archive_era5,14.2,10.449,9.992,Winter,Hemanta (Pre-winter),0,0,0,Clear / Partly Cloudy,0.7
2024-12-03,New Delhi,28.5,77.25,26.8,12.3,18.2,25.9,11.6,0.0,0.0,0.0,12.2,25.2,310,0,37571.71,35707.39,14.44,2.91,archive_era5,14.5,10.437,9.919,Winter,Hemanta (Pre-winter),0,0,0,Clear / Partly Cloudy,0.7
2024-12-04,New Delhi,28.5,77.25,26.5,14.7,18.9,24.1,13.1,0.0,0.0,0.0,18.3,35.3,301,0,37530.66,35735.8,14.51,3.42,archive_era5,11.8,10.425,9.927,Winter,Hemanta (Pre-winter),0,0,0,Clear / Partly Cloudy,0.7
2024-12-05,New Delhi,28.5,77.25,24.4,11.4,16.6,21.5,9.4,0.0,0.0,0.0,16.9,31.0,289,0,37491.55,35765.7,14.85,3.28,archive_era5,13.0,10.414,9.935,Winter,Hemanta (Pre-winter),0,0,0,Clear / Partly Cloudy,0.7
2024-12-06,New Delhi,28.5,77.25,24.7,11.0,16.0,22.0,8.4,0.0,0.0,0.0,16.1,32.8,297,0,37454.44,35796.95,14.67,3.13,archive_era5,13.7,10.404,9.944,Winter,Hemanta (Pre-winter),0,0,0,Clear / Partly Cloudy,0.7
2024-12-07,New Delhi,28.5,77.25,24.0,8.6,14.9,22.9,6.8,0.0,0.0,0.0,9.8,16.9,344,0,37419.39,35536.62,14.64,2.56,archive_era5,15.4,10.394,9.871,Winter,Hemanta (Pre-winter),0,0,1,Clear / Partly Cloudy,0.7
2024-12-08,New Delhi,28.5,77.25,23.2,9.9,15.8,20.9,7.9,1.0,1.0,0.0,16.4,34.6,122,51,37386.46,35570.06,13.07,2.74,archive_era5,13.3,10.385,9.881,Winter,Hemanta (Pre-winter),0,0,1,Drizzle,0.7
2024-12-09,New Delhi,28.5,77.25,21.3,10.7,15.1,21.0,9.3,0.0,0.0,0.0,11.2,19.4,30,1,37355.7,35604.59,14.28,2.4,archive_era5,10.6,10.377,9.89,Winter,Hemanta (Pre-winter),0,0,0,Clear / Partly Cloudy,0.7
2024-12-10,New Delhi,28.5,77.25,21.9,9.2,14.0,18.2,7.0,0.0,0.0,0.0,17.1,34.2,314,0,37327.17,35640.05,14.6,2.86,archive_era5,12.7,10.369,9.9,Winter,Hemanta (Pre-winter),0,0,1,Clear / Partly Cloudy,0.7
2024-12-11,New Delhi,28.5,77.25,22.0,7.5,13.0,18.2,4.4,0.0,0.0,0.0,14.2,29.9,305,0,37300.94,35676.4,14.88,3.08,archive_era5,14.5,10.361,9.91,Winter,Hemanta (Pre-winter),0,0,1,Clear / Partly Cloudy,0.7
2024-12-12,New Delhi,28.5,77.25,21.7,7.0,13.1,18.8,4.2,0.0,0.0,0.0,13.5,28.1,309,0,37277.07,35481.57,14.73,2.83,archive_era5,14.7,10.355,9.856,Winter,Hemanta (Pre-winter),0,0,1,Clear / Partly Cloudy,0.7
2024-12-13,New Delhi,28.5,77.25,22.3,8.9,14.1,17.6,6.2,0.0,0.0,0.0,19.9,38.5,304,1,37255.6,35499.21,14.87,3.36,archive_era5,13.4,10.349,9.861,Winter,Hemanta (Pre-winter),0,0,1,Clear / Partly Cloudy,0.7
2024-12-14,New Delhi,28.5,77.25,22.3,8.6,13.8,18.7,5.1,0.0,0.0,0.0,15.4,30.6,299,0,37236.6,35518.09,14.75,3.18,archive_era5,13.7,10.343,9.866,Winter,Hemanta (Pre-winter),0,0,1,Clear / Partly Cloudy,0.7
2024-12-15,New Delhi,28.5,77.25,21.9,7.2,12.6,20.2,4.5,0.0,0.0,0.0,10.3,19.1,325,0,37220.12,35538.16,14.8,2.57,archive_era5,14.7,10.339,9.872,Winter,Hemanta (Pre-winter),0,0,1,Clear / Partly Cloudy,0.7
2024-12-16,New Delhi,28.5,77.25,22.8,5.9,12.6,21.8,3.5,0.0,0.0,0.0,9.5,18.0,332,0,37206.22,35573.13,14.69,2.39,archive_era5,16.9,10.335,9.881,Winter,Hemanta (Pre-winter),0,0,1,Clear / Partly Cloudy,0.7
2024-12-17,New Delhi,28.5,77.25,22.5,6.1,13.1,22.2,3.9,0.0,0.0,0.0,9.1,15.5,13,0,37194.95,35581.64,14.49,2.3,archive_era5,16.4,10.332,9.884,Winter,Hemanta (Pre-winter),0,0,1,Clear / Partly Cloudy,0.7
2024-12-18,New Delhi,28.5,77.25,21.9,7.2,12.7,21.7,5.4,0.0,0.0,0.0,10.1,18.0,320,0,37186.37,35605.09,14.52,2.3,archive_era5,14.7,10.33,9.89,Winter,Hemanta (Pre-winter),0,0,1,Clear / Partly Cloudy,0.7
2024-12-19,New Delhi,28.5,77.25,21.4,7.3,13.2,19.6,4.9,0.0,0.0,0.0,12.0,25.6,110,0,37180.36,35630.39,14.3,2.35,archive_era5,14.1,10.328,9.897,Winter,Hemanta (Pre-winter),0,0,1,Clear / Partly Cloudy,0.7
2024-12-20,New Delhi,28.5,77.25,22.8,9.5,14.3,21.9,8.0,0.0,0.0,0.0,9.6,18.4,22,1,37176.87,35657.6,12.5,2.11,archive_era5,13.3,10.327,9.905,Winter,Hemanta (Pre-winter),0,0,1,Clear / Partly Cloudy,0.7
2024-12-21,New Delhi,28.5,77.25,23.1,9.1,14.2,22.2,7.6,0.0,0.0,0.0,9.8,20.9,338,0,37175.88,35686.6,14.18,2.41,archive_era5,14.0,10.327,9.913,Winter,Hemanta (Pre-winter),0,0,1,Clear / Partly Cloudy,0.7
2024-12-22,New Delhi,28.5,77.25,22.8,9.0,14.1,22.7,7.2,0.0,0.0,0.0,9.4,14.8,95,3,37177.37,35717.29,14.17,2.35,archive_era5,13.8,10.327,9.921,Winter,Hemanta (Pre-winter),0,0,1,Clear / Partly Cloudy,0.7
2024-12-23,New Delhi,28.5,77.25,17.6,10.5,13.8,15.3,9.3,2.9,2.9,0.0,19.5,35.3,93,55,37181.31,32316.87,8.18,1.52,archive_era5,7.1,10.328,8.977,Winter,Hemanta (Pre-winter),1,0,0,Drizzle,0.7
2024-12-24,New Delhi,28.5,77.25,20.5,11.2,15.2,19.5,10.3,2.0,2.0,0.0,11.7,23.4,54,51,37187.69,35783.34,12.01,2.07,archive_era5,9.3,10.33,9.94,Winter,Hemanta (Pre-winter),1,0,0,Drizzle,0.7
2024-12-25,New Delhi,28.5,77.25,21.8,11.2,14.9,21.6,10.1,0.1,0.1,0.0,8.5,19.1,341,51,37196.48,35818.48,13.51,2.18,archive_era5,10.6,10.332,9.95,Winter,Hemanta (Pre-winter),0,0,0,Drizzle,0.7
2024-12-26,New Delhi,28.5,77.25,22.7,10.2,15.3,22.8,9.1,0.0,0.0,0.0,8.1,14.4,19,3,37207.64,35854.91,14.04,2.31,archive_era5,12.5,10.335,9.96,Winter,Hemanta (Pre-winter),0,0,0,Clear / Partly Cloudy,0.7
2024-12-27,New Delhi,28.5,77.25,15.4,13.5,14.5,15.5,13.1,27.6,27.6,0.0,17.6,40.7,64,63,37221.17,6240.83,3.84,0.61,archive_era5,1.9,10.339,1.734,Winter,Hemanta (Pre-winter),1,0,0,Rain,0.7
2024-12-28,New Delhi,28.5,77.25,16.6,13.2,15.0,17.7,12.7,4.6,4.6,0.0,11.0,18.7,66,55,37237.04,3677.67,3.55,0.63,archive_era5,3.4,10.344,1.022,Winter,Hemanta (Pre-winter),1,0,0,Drizzle,0.7
2024-12-29,New Delhi,28.5,77.25,16.0,12.3,13.8,15.6,11.4,0.0,0.0,0.0,14.1,26.6,308,3,37255.2,35970.79,12.14,1.57,archive_era5,3.7,10.349,9.992,Winter,Hemanta (Pre-winter),0,0,0,Clear / Partly Cloudy,0.7
2024-12-30,New Delhi,28.5,77.25,15.4,11.2,12.5,14.2,10.0,0.0,0.0,0.0,12.4,27.7,298,3,37275.64,36000.0,12.91,1.6,archive_era5,4.2,10.354,10.0,Winter,Hemanta (Pre-winter),0,0,0,Clear / Partly Cloudy,0.7
2024-12-31,New Delhi,28.5,77.25,13.4,10.3,11.3,12.9,9.3,0.0,0.0,0.0,8.5,16.6,333,3,37298.34,22576.01,10.22,1.37,archive_era5,3.1,10.361,6.271,Winter,Hemanta (Pre-winter),0,0,0,Clear / Partly Cloudy,0.7
